id,date,price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,has_waterfront,view_quality,condition_rating,grade_rating,above_ground_sqft,basement_sqft,year_built,year_renovated,zipcode,sqft_living15,sqft_lot15
18536,2014-07-03,1015000,3,3,3620,4000,2,0,0,3,10,2730,890,2005,0,98199,1910,5000
18537,2014-07-15,316750,3,3,1256,1154,3,0,0,3,7,1256,0,2005,0,98125,1309,1232
18538,2015-03-11,556000,4,3,2240,5402,2,0,0,3,8,2240,0,2005,0,98133,2240,7560
18539,2014-08-07,369000,4,3,2420,6495,2,0,0,3,8,2420,0,2005,0,98038,2420,6200
18540,2015-05-05,525000,4,3,3070,7200,2,0,0,3,8,3070,0,2005,0,98059,2590,7200
18541,2014-12-13,1575000,4,4,5830,131116,2,0,0,3,11,5830,0,2005,0,98024,5340,207206
18542,2015-02-13,798750,2,2,2160,2578,3,0,0,3,8,2160,0,2005,0,98103,1800,2142
18543,2014-12-10,1060000,4,5,4140,14757,2,0,2,3,11,4140,0,2005,0,98075,4440,15523
18544,2015-04-14,643000,4,3,2518,4663,2,0,0,3,8,2518,0,2005,0,98075,2280,4525
18545,2014-06-19,1309500,4,5,4750,13912,2,0,2,3,10,3600,1150,2005,0,98118,3600,22124
18546,2015-03-11,310000,2,1,1050,2699,1,0,0,3,7,1050,0,2005,0,98029,1240,2671
18547,2015-02-23,690700,5,3,2870,5349,2,0,0,3,9,2870,0,2005,0,98059,2800,5000
18548,2015-04-17,639000,3,2,1400,2421,2,0,0,3,9,1400,0,2005,0,98034,1500,2743
18549,2014-12-15,852500,5,4,3830,8131,2,0,0,3,10,3830,0,2005,0,98075,3570,7290
18550,2014-12-09,1600000,4,4,4060,9486,2,0,0,3,10,4060,0,2005,0,98033,2410,9486
18551,2014-10-10,419000,4,3,3010,9155,2,0,0,3,9,3010,0,2005,0,98038,3010,5762
18552,2014-08-26,762500,4,3,3150,5979,2,0,0,3,9,3150,0,2005,0,98052,3150,6595
18553,2014-08-28,885000,4,3,4090,11225,2,0,0,3,10,4090,0,2005,0,98075,3510,8762
18554,2014-06-12,480000,3,3,1250,1103,3,0,2,3,8,1250,0,2005,0,98103,1250,1188
18555,2014-08-21,487000,2,3,1470,2533,2,0,0,3,8,1470,0,2005,0,98033,1470,6511
18556,2015-01-09,465000,3,2,1450,1540,2,0,0,3,8,1180,270,2005,0,98107,1450,1540
18557,2014-05-28,429000,2,2,1350,6315,1,0,0,3,8,1350,0,2005,0,98053,1665,5390
18558,2014-12-29,376000,3,2,1540,1827,2,0,0,3,8,1540,0,2005,0,98029,1560,2058
18559,2014-08-20,731000,4,3,3070,5936,2,0,0,3,9,3070,0,2005,0,98075,3160,5936
18560,2014-07-22,796000,4,4,3670,4960,2,0,0,3,9,2870,800,2005,0,98177,1520,6335
18561,2014-05-19,241000,2,2,1470,3128,2,0,0,3,6,1470,0,2005,0,98038,1180,2576
18562,2015-01-02,762500,5,4,3290,5880,2,0,0,3,9,2670,620,2005,0,98052,3090,5680
18563,2014-10-17,600000,4,3,2310,3866,2,0,0,3,8,2310,0,2005,0,98029,1950,4023
18564,2014-05-22,270000,2,2,840,867,2,0,0,3,7,840,0,2005,0,98115,840,1322
18565,2014-07-22,350000,3,3,2100,3574,2,0,0,3,7,1690,410,2005,0,98019,1970,2962
18566,2015-01-26,769000,4,4,3010,6202,2,0,0,3,9,3010,0,2005,0,98029,2520,5001
18567,2014-06-30,449000,4,3,2960,6031,2,0,0,3,9,2960,0,2005,0,98038,2570,5012
18568,2014-09-18,994000,5,3,4260,7861,2,0,0,3,10,4260,0,2005,0,98074,4020,7528
18569,2014-06-27,320000,4,3,2570,4865,2,0,0,3,8,2570,0,2005,0,98038,2570,4933
18570,2015-04-30,426500,4,3,2960,4640,2,0,0,3,9,2960,0,2005,0,98038,2750,4623
18571,2014-12-11,755000,3,3,2000,1950,3,0,0,3,8,2000,0,2005,0,98109,1560,1340
18572,2015-02-24,260000,3,3,1600,2244,2,0,0,3,7,1600,0,2005,0,98056,1600,1700
18573,2014-06-19,437000,2,2,1440,4225,1,0,0,3,8,1440,0,2005,0,98053,1680,6200
18574,2015-03-04,702000,4,3,2810,4922,2,0,0,3,9,2810,0,2005,0,98074,2920,4922
18575,2014-10-09,817500,5,4,3600,9312,2,0,3,3,10,2680,920,2005,0,98052,3420,9860
18576,2014-06-25,565000,2,2,1670,4008,1,0,0,3,9,1670,0,2005,0,98029,2330,3752
18577,2014-08-11,538900,5,3,3040,6604,2,0,0,3,9,3040,0,2005,0,98106,1650,6825
18578,2015-04-22,675000,4,3,2990,5400,2,0,0,3,8,2990,0,2005,0,98074,2890,6538
18579,2014-06-24,455000,4,3,2950,4502,2,0,0,3,7,2950,0,2005,0,98059,2360,4502
18580,2015-01-27,398500,4,3,2250,6064,2,0,0,3,8,2250,0,2005,0,98056,1520,7840
18581,2014-11-19,299000,3,3,1850,4600,2,0,0,3,7,1850,0,2005,0,98058,2160,4751
18582,2014-10-01,294000,4,2,2190,3746,2,0,0,3,8,2190,0,2005,0,98038,2200,3591
18583,2014-05-05,406100,3,2,1410,1332,3,0,0,3,8,1410,0,2005,0,98103,1430,1448
18584,2014-06-30,355000,3,2,1370,1524,3,0,0,3,8,1370,0,2005,0,98103,1370,1418
18585,2014-07-18,378800,5,3,2740,5400,2,0,0,3,8,2740,0,2005,0,98031,2900,5476
18586,2014-12-12,1500000,4,3,3860,7199,2,0,1,3,9,2870,990,2005,0,98115,2940,9600
18587,2015-02-16,510000,5,3,3400,4499,2,0,0,3,8,2740,660,2005,0,98065,3400,6163
18588,2014-07-29,419900,4,3,2750,5767,2,0,0,3,9,2750,0,2005,0,98038,2800,5376
18589,2014-07-28,627000,5,3,3570,5425,2,0,0,3,7,3570,0,2005,0,98075,2690,5347
18590,2015-01-07,585000,4,3,3000,6892,2,0,0,3,8,3000,0,2005,0,98072,3000,6589
18591,2014-12-15,1245000,5,3,3370,8113,2,0,0,3,9,3370,0,2005,0,98004,2470,8113
18592,2015-03-04,315000,5,3,2110,10766,2,0,0,3,7,2110,0,2005,0,98030,1460,10400
18593,2014-09-26,786000,4,4,3320,8808,2,0,0,3,9,3320,0,2005,0,98075,3160,9226
18594,2014-11-11,749950,4,3,3340,123600,2,0,0,3,10,3340,0,2005,0,98053,3730,123600
18595,2014-06-06,1600000,4,4,4280,9583,2,0,0,3,11,4280,0,2005,0,98004,2360,10031
18596,2014-09-01,583000,4,3,1840,4011,2,0,0,3,9,1840,0,2005,0,98052,2120,4011
18597,2015-04-10,1605000,4,4,3920,19088,1,0,1,3,10,2240,1680,2005,0,98040,3800,13749
18598,2014-08-20,397000,4,3,1790,6590,2,0,0,3,7,1790,0,2005,0,98059,1950,5180
18599,2014-11-19,382000,2,2,1070,877,3,0,0,3,8,1070,0,2005,0,98107,1320,1193
18600,2014-06-17,738500,3,3,2300,6009,1,0,0,3,8,2300,0,2005,0,98053,1640,5931
18601,2015-03-23,775000,5,3,3750,12077,2,0,4,3,10,3750,0,2005,0,98038,3120,7255
18602,2014-05-27,515000,4,3,3200,6473,2,0,0,3,7,3200,0,2005,0,98059,2480,6140
18603,2014-05-02,626000,3,2,1750,1572,2.5,0,0,3,9,1470,280,2005,0,98102,2410,3050
18604,2014-08-12,810000,4,4,4170,4322,2,0,0,3,9,2940,1230,2005,0,98074,2970,4922
18605,2014-09-11,285000,2,1,1050,3088,1,0,0,3,7,1050,0,2005,0,98029,1890,2772
18606,2014-10-14,439888,2,2,1300,6515,1,0,0,3,8,1300,0,2005,0,98053,1640,6009
18607,2014-09-09,782500,4,3,2930,7806,2,0,0,3,9,2930,0,2005,0,98074,2600,6051
18608,2014-07-02,340000,4,3,1954,4805,2,0,0,3,8,1954,0,2005,0,98055,1714,3259
18609,2015-01-12,920000,3,4,2800,7694,1,0,0,3,9,2800,0,2005,0,98053,2420,7694
18610,2014-07-08,630000,2,3,2290,3507,2,0,0,3,9,2290,0,2005,0,98029,2290,3640
18611,2014-06-23,3400000,3,5,5230,17826,2,1,4,3,10,3740,1490,2005,0,98040,3670,17826
18612,2014-08-25,349950,4,3,2000,5006,2,0,0,3,7,2000,0,2005,0,98058,2410,4889
18613,2014-11-18,299950,3,3,1570,2577,2,0,0,3,7,1570,0,2005,0,98019,1970,2952
18614,2015-02-03,511000,4,4,3100,7600,2,0,0,3,10,3100,0,2005,0,98031,3350,7638
18615,2014-07-13,300000,3,3,1870,3439,2,0,0,3,7,1870,0,2005,0,98042,2190,4029
18616,2014-12-02,249000,3,1,1752,14626,2,0,2,3,8,1752,0,2005,0,98032,1800,9000
18617,2014-12-18,329000,4,3,2650,5880,2,0,0,3,9,2650,0,2005,0,98042,2610,6490
18618,2014-05-09,382000,3,3,1410,1253,3,0,0,3,8,1410,0,2005,0,98103,1410,1253
18619,2014-06-11,285000,3,3,1870,4060,2,0,0,3,7,1870,0,2005,0,98042,2190,4060
18620,2014-05-23,402000,3,2,1540,1827,2,0,0,3,8,1540,0,2005,0,98029,1540,1827
18621,2014-07-22,540000,4,3,2600,9935,2,0,0,3,8,2600,0,2005,0,98059,2830,7620
18622,2014-09-16,425000,3,3,1410,1350,3,0,0,3,8,1410,0,2005,0,98103,1410,1253
18623,2014-05-19,482500,3,2,1450,1445,2,0,0,3,7,980,470,2005,0,98122,1510,1370
18624,2014-12-02,505500,3,3,1300,1187,3,0,0,3,8,1300,0,2005,0,98107,1320,1194
18625,2014-10-31,1348000,5,3,3540,5971,1,0,2,3,10,2000,1540,2005,0,98033,2820,6029
18626,2014-09-10,473000,2,2,1510,4555,1,0,0,3,8,1510,0,2005,0,98053,1640,4500
18627,2015-04-27,267100,2,3,1250,1580,2,0,0,3,7,1030,220,2005,0,98106,1250,1361
18628,2015-04-21,1500000,4,3,3470,5222,2,0,0,3,10,2830,640,2005,0,98033,3090,6758
18629,2015-03-30,505000,2,3,1900,5065,2,0,0,3,8,1900,0,2005,0,98053,1350,4664
18630,2014-06-10,429000,3,3,1410,1246,3,0,0,3,8,1410,0,2005,0,98103,1410,1253
18631,2014-07-21,879000,4,3,3590,89640,2,0,0,3,10,3590,0,2005,0,98077,2790,54014
18632,2014-11-03,398500,2,3,1780,1311,3,0,0,3,8,1350,430,2005,0,98103,1390,1227
18633,2015-03-30,665000,3,4,3580,95832,1.5,0,0,3,9,3580,0,2005,0,98038,2880,60548
18634,2015-02-27,780000,3,4,3310,5558,2,0,0,3,9,3310,0,2005,0,98029,3310,5270
18635,2014-10-03,476100,4,3,1850,1836,2,0,0,3,7,1600,250,2005,0,98029,1770,2236
18636,2014-05-14,511000,3,3,1820,4883,2,0,0,3,9,1820,0,2005,0,98028,2720,5002
18637,2014-06-16,638000,3,3,2110,3600,2,0,0,3,9,2110,0,2005,0,98052,2540,4384
18638,2015-02-13,680000,4,3,3290,6012,2,0,0,3,9,3290,0,2005,0,98075,3210,6005
18639,2014-08-25,300000,3,3,1750,4200,2,0,0,3,7,1750,0,2005,0,98038,1890,4048
18640,2014-12-09,753000,4,3,3060,8167,2,0,0,3,9,3060,0,2005,0,98029,2930,4800
18641,2015-01-09,1140000,6,4,5960,20197,2,0,4,3,10,3900,2060,2005,0,98065,3860,12800
18642,2014-12-18,465000,3,3,1600,1311,3,0,0,3,8,1600,0,2005,0,98117,1390,1321
18643,2014-08-01,435000,3,3,1440,1350,3.5,0,2,3,8,1440,0,2005,0,98103,1440,1350
18644,2014-05-19,280000,3,3,1720,1916,2,0,0,3,7,1720,0,2005,0,98059,1760,1916
18645,2014-09-08,285000,3,3,1890,3629,2,0,0,3,7,1890,0,2005,0,98038,1980,4000
18646,2014-07-23,1300000,4,3,4120,14021,2,0,0,3,11,4120,0,2005,0,98075,4390,14684
18647,2015-03-04,290000,3,3,2020,4861,2,0,0,3,7,2020,0,2005,0,98058,2170,4600
18648,2014-08-07,752500,2,3,2280,6230,1,0,0,3,8,2280,0,2005,0,98053,1640,5931
18649,2015-04-01,615000,3,3,1420,991,2,0,0,3,8,1040,380,2005,0,98102,1500,1301
18650,2014-08-14,1010000,4,3,3430,15877,1,0,4,3,11,3430,0,2005,0,98065,4080,14577
18651,2015-03-06,260000,3,3,1770,2677,2,0,0,3,7,1770,0,2005,0,98055,1550,1798
18652,2014-06-20,371000,4,3,2550,4770,2,0,0,3,8,2550,0,2005,0,98038,2380,4590
18653,2014-08-01,316000,5,3,2600,4641,2,0,0,3,7,2600,0,2005,0,98058,2330,4589
18654,2014-07-31,875000,5,4,4720,18741,2,0,0,3,11,3210,1510,2005,0,98053,3880,37328
18655,2014-12-03,700000,4,3,2672,4297,2,0,0,3,8,2020,652,2005,0,98115,1720,6120
18656,2014-06-04,392500,4,3,2150,7303,2,0,0,3,8,2150,0,2005,0,98056,1940,9569
18657,2014-09-03,449000,3,3,1690,3827,2,0,0,3,7,1690,0,2005,0,98053,1690,3129
18658,2014-10-21,472500,2,2,1700,2383,2,0,0,3,8,1700,0,2005,0,98029,1700,2700
18659,2014-08-04,571000,3,3,1920,3867,2,0,0,3,8,1920,0,2005,0,98029,2190,3841
18660,2014-12-09,535000,3,3,1850,1499,2.5,0,0,3,9,1790,60,2005,0,98199,1770,1539
18661,2015-04-17,540000,4,3,2830,7334,2,0,0,3,8,2830,0,2005,0,98059,2830,7378
18662,2015-03-18,561000,3,3,2120,5277,2,0,0,3,7,2120,0,2005,0,98053,2370,5257
18663,2014-05-16,306000,3,3,1870,5874,2,0,0,3,7,1870,0,2005,0,98042,2090,4060
18664,2014-10-16,460000,3,3,1370,1194,3,0,0,3,8,1370,0,2005,0,98107,1320,1217
18665,2015-03-10,370000,5,3,2740,5460,2,0,0,3,8,2740,0,2005,0,98031,2900,5971
18666,2015-04-27,663000,4,3,3570,6246,2,0,0,3,7,3570,0,2005,0,98075,2260,5231
18667,2015-03-06,515000,4,4,3400,5222,2,0,0,3,9,3400,0,2005,0,98038,3190,5326
18668,2014-09-22,470000,3,3,2120,2374,2,0,0,3,8,1770,350,2005,0,98052,2480,3043
18669,2015-02-03,804000,4,3,2620,5060,2,0,0,3,9,2620,0,2005,0,98116,900,5060
18670,2015-04-13,359900,4,3,2600,5188,2,0,0,3,8,2600,0,2005,0,98038,2610,5188
18671,2015-03-25,299950,2,2,1390,1756,3,0,0,3,7,1390,0,2005,0,98133,1340,1756
18672,2014-09-23,455000,4,3,2440,5001,2,0,0,3,8,2440,0,2005,0,98056,2260,5001
18673,2014-11-24,589450,4,3,3190,7941,2,0,0,3,10,3190,0,2005,0,98038,3190,7255
18674,2014-08-26,1620000,4,3,3820,8114,2,0,0,3,10,3820,0,2005,0,98004,2440,9195
18675,2015-03-16,215000,2,2,1180,2521,2,0,0,3,6,1180,0,2005,0,98038,1310,3003
18676,2014-06-26,354000,4,3,2580,5476,2,0,0,3,8,2580,0,2005,0,98031,2900,5476
18677,2014-07-14,350000,3,2,1322,1796,2,0,0,3,8,1087,235,2005,0,98144,1690,2025
18678,2014-06-24,420000,3,3,2140,3821,2,0,0,3,8,2140,0,2005,0,98029,2860,3841
18679,2014-07-09,525000,4,3,3670,9958,2,0,0,3,10,3670,0,2005,0,98058,3300,10679
18680,2015-04-30,490000,2,2,1440,6265,1,0,0,3,8,1440,0,2005,0,98053,1810,5209
18681,2015-03-18,655000,4,3,3500,11306,2,0,2,3,9,3500,0,2005,0,98065,3180,8028
18682,2014-08-08,397500,3,2,1430,1383,3,0,0,3,8,1430,0,2005,0,98103,1430,1347
18683,2014-06-23,649000,2,2,2260,280962,2,0,2,3,9,1890,370,2005,0,98014,2860,219542
18684,2015-04-30,572000,2,2,1870,5143,1,0,0,3,8,1870,0,2005,0,98053,1810,5143
18685,2015-03-05,759950,4,4,2100,7560,2,0,0,5,8,2100,0,2005,0,98133,1250,7560
18686,2014-07-18,435000,3,3,1600,2375,2,0,0,3,7,1600,0,2005,0,98029,1830,2375
18687,2015-02-24,209900,2,2,1180,3003,2,0,0,3,6,1180,0,2005,0,98038,1310,3003
18688,2014-08-28,370000,3,3,2490,4244,2,0,0,3,9,2490,0,2005,0,98042,2490,4748
18689,2014-09-22,242500,3,2,1550,1905,2,0,0,3,7,1550,0,2005,0,98055,1550,1866
18690,2015-04-21,890000,4,3,2930,9158,2,0,0,3,9,2930,0,2005,0,98052,3590,8065
18691,2015-04-16,485000,4,3,3710,15935,1,0,0,3,10,2130,1580,2005,0,98001,3674,17913
18692,2014-10-15,266950,3,3,1920,4803,2,0,0,3,7,1920,0,2005,0,98042,2240,5231
18693,2015-01-05,482500,3,3,1690,3068,2,0,0,3,7,1690,0,2005,0,98053,1690,3260
18694,2014-07-15,490000,3,3,1930,7266,2,0,0,3,8,1930,0,2005,0,98125,1930,7266
18695,2014-06-06,595000,4,3,1990,2175,2,0,0,3,8,1680,310,2005,0,98107,1560,2087
18696,2015-04-16,419000,4,3,3190,4980,2,0,0,3,9,3190,0,2005,0,98038,2830,6720
18697,2014-09-17,270000,3,3,1808,19200,1,0,0,3,8,1808,0,2005,0,98001,1450,14400
18698,2014-09-09,697000,4,3,3160,6961,2,0,0,3,8,3160,0,2005,0,98074,3110,5058
18699,2014-06-25,804100,4,3,3070,8086,2,0,0,3,10,3070,0,2005,0,98059,3320,10738
18700,2014-09-11,620000,3,2,2520,212137,2,0,0,3,9,1590,930,2005,0,98019,2000,212137
18701,2014-10-12,785000,4,3,2960,4750,2,0,0,3,9,2960,0,2005,0,98029,2960,4750
18702,2014-12-24,715000,4,3,2970,5722,2,0,0,3,9,2970,0,2005,0,98074,3940,4848
18703,2014-06-30,635000,3,3,3350,4007,2,0,0,3,8,2550,800,2005,0,98034,2340,4167
18704,2014-11-06,515000,2,2,1930,5570,1,0,0,3,8,1930,0,2005,0,98053,1810,5178
18705,2014-05-14,349950,5,3,2257,10117,1,0,0,3,8,1363,894,2005,0,98188,1540,10700
18706,2014-09-09,818500,5,4,4790,12957,2,0,1,3,9,3110,1680,2005,0,98006,2620,13538
18707,2014-10-30,750000,4,3,3210,8938,2,0,0,3,10,3210,0,2005,0,98075,3740,8108
18708,2014-05-16,375000,4,3,2790,7956,2,0,0,3,9,2790,0,2005,0,98198,1660,8192
18709,2014-05-27,345000,2,2,1180,844,2,0,0,3,7,990,190,2005,0,98144,1170,1400
18710,2015-04-03,480000,3,3,2200,4692,2,0,0,3,8,2200,0,2005,0,98011,2440,3833
18711,2014-11-03,370000,2,2,2100,58488,2,0,0,3,9,2100,0,2005,0,98014,1440,59346
18712,2014-11-25,1680000,4,4,7620,29536,2,0,3,3,11,5980,1640,2005,0,98006,2840,20809
18713,2014-09-12,344000,2,2,1300,4659,1,0,0,3,8,1300,0,2005,0,98053,1640,4780
18714,2014-08-27,599000,4,3,2120,3640,2,0,0,3,8,2120,0,2005,0,98029,2190,3640
18715,2014-12-29,714000,4,3,3230,7766,2,0,0,3,9,3230,0,2005,0,98052,3740,8344
18716,2015-04-24,680000,3,3,2120,3600,2,0,0,3,9,2120,0,2005,0,98052,2540,4592
18717,2014-11-18,352000,3,3,2090,3002,2,0,0,3,7,1670,420,2005,0,98019,2090,3163
18718,2014-11-06,1500000,4,4,5550,12968,2,0,0,3,11,5550,0,2005,0,98059,4750,13001
18719,2015-04-22,750000,5,4,2980,5809,2,0,2,3,8,2980,0,2005,0,98029,2120,3416
18720,2014-11-24,720000,3,3,3170,7187,2,0,0,3,9,3170,0,2005,0,98033,2790,7336
18721,2014-07-21,802500,4,4,3320,8030,2,0,0,3,10,3320,0,2005,0,98075,3740,8030
18722,2014-10-17,1040000,4,4,4320,8490,2,0,0,3,10,3280,1040,2005,0,98029,4030,11008
18723,2015-01-19,355000,4,2,2200,3404,2,0,0,3,8,2200,0,2005,0,98038,2200,3449
18724,2014-09-09,660000,3,3,2650,11250,2,0,0,3,9,2650,0,2005,0,98155,2200,10013
18725,2015-03-05,316500,3,3,1770,3873,2,0,0,3,7,1770,0,2005,0,98058,2280,4330
18726,2015-04-22,321000,3,3,2014,4500,2,0,0,3,7,2014,0,2005,0,98001,2014,4500
18727,2014-06-06,450000,3,3,1480,1961,2,0,0,3,8,1480,0,2005,0,98029,1400,1138
18728,2014-11-12,524950,2,3,1830,2856,2,0,0,3,7,1830,0,2005,0,98029,1850,2667
18729,2014-09-02,207000,3,3,1520,2550,2,0,0,3,7,1520,0,2005,0,98108,1460,2550
18730,2014-10-28,369950,4,3,2050,4502,2,0,0,3,7,2050,0,2005,0,98059,2480,4504
18731,2014-06-18,1160000,4,4,4680,9700,2,0,0,3,10,3360,1320,2005,0,98006,2800,12343
18732,2015-04-29,593567,3,3,1770,3205,2,0,0,3,9,1770,0,2005,0,98052,2120,4134
18733,2015-03-24,1425000,4,5,4630,24054,2,0,3,3,11,4630,0,2005,0,98075,4630,17584
18734,2014-07-25,470000,3,4,3520,35512,2,0,2,3,8,2760,760,2005,0,98022,2860,39614
18735,2014-09-30,469000,3,3,1390,1278,2,0,0,3,8,1140,250,2005,0,98107,1390,1256
18736,2014-07-25,350000,4,3,2610,5866,2,0,0,3,8,2610,0,2005,0,98038,2480,5188
18737,2014-10-06,505000,3,3,1995,1483,3,0,0,3,8,1760,235,2005,0,98102,1520,1173
18738,2015-05-05,420000,3,3,1470,1445,2,0,0,3,8,1160,310,2005,0,98029,1470,1525
18739,2014-07-28,341950,5,3,3070,5252,2,0,0,3,8,3070,0,2005,0,98042,2760,5203
18740,2014-08-07,598500,4,3,2520,3980,2,0,0,3,8,2520,0,2005,0,98027,2610,3980
18741,2014-09-17,338500,4,3,2717,4513,2,0,0,3,8,2717,0,2005,0,98001,2550,4841
18742,2014-07-22,187000,3,3,1730,1803,2,0,0,3,7,1730,0,2005,0,98166,1190,7980
18743,2015-04-07,320000,4,3,3130,5200,2,0,0,3,7,3130,0,2005,0,98042,3020,5200
18744,2014-10-30,249900,2,2,1470,2541,2,0,0,3,6,1470,0,2005,0,98038,1310,2721
18745,2014-09-15,615000,5,4,2950,7980,2,0,3,3,9,2350,600,2005,0,98065,2950,7980
18746,2014-06-02,342000,2,3,1175,1366,2,0,0,3,8,740,435,2005,0,98103,1710,1255
18747,2014-11-20,206000,2,3,1280,1566,2,0,0,3,7,1280,0,2005,0,98055,1460,1845
18748,2014-07-10,418000,2,3,1500,3608,2,0,0,3,8,1500,0,2005,0,98029,2080,2686
18749,2014-07-01,920000,4,4,4080,10666,2,0,0,3,9,4080,0,2005,0,98053,3920,8154
18750,2014-12-26,370000,4,3,2650,5706,2,0,0,3,9,2650,0,2005,0,98042,2760,5749
18751,2014-06-25,957000,5,3,3160,5000,2,0,2,3,10,2180,980,2005,0,98199,3160,5746
18752,2015-04-01,733000,5,3,2880,4425,2,0,0,3,8,2880,0,2005,0,98052,2940,6581
18753,2014-09-25,425000,4,3,2480,4504,2,0,0,3,7,2480,0,2005,0,98059,2950,4504
18754,2014-05-27,960000,5,4,3720,15200,2,0,0,3,10,3720,0,2005,0,98075,4100,19036
18755,2014-08-08,1776000,3,3,3230,7800,2,0,3,3,10,3230,0,2005,0,98199,3030,6600
18756,2015-04-21,401750,2,2,1070,1236,2,0,0,3,8,1000,70,2005,0,98116,1170,1888
18757,2014-11-07,379770,3,3,1470,1779,2,0,0,3,8,1160,310,2005,0,98029,1470,1576
18758,2015-01-15,515500,4,3,2830,8126,2,0,0,3,8,2830,0,2005,0,98059,2830,7916
18759,2014-06-17,451000,4,3,1670,3315,2,0,0,3,7,1670,0,2005,0,98029,1650,2051
18760,2014-06-05,376000,4,3,2420,5773,2,0,0,3,8,2420,0,2005,0,98038,2420,6200
18761,2014-10-28,430000,3,2,1470,1703,2,0,0,3,8,1470,0,2005,0,98029,1380,1107
18762,2014-05-23,788600,4,3,3500,7200,2,0,0,3,9,3500,0,2005,0,98053,3920,7666
18763,2014-06-13,330000,3,3,1070,1155,2,0,0,3,7,720,350,2005,0,98102,1120,2594
18764,2015-04-22,331000,4,3,2483,5701,2,0,0,3,8,2483,0,2005,0,98030,2075,5720
18765,2014-09-26,541000,3,3,1790,4038,2,0,0,3,8,1790,0,2005,0,98029,1700,3365
18766,2014-12-17,800000,4,4,3370,6766,2,0,0,3,9,3370,0,2005,0,98052,3530,6766
18767,2014-08-04,451000,3,3,2050,4876,2,0,0,3,8,2050,0,2005,0,98072,2320,4065
18768,2014-05-19,477000,3,3,1350,2053,3,0,0,3,8,1350,0,2005,0,98117,1350,4150
18769,2015-02-04,548050,2,2,1930,5479,1,0,0,3,8,1930,0,2005,0,98053,1900,5479
18770,2014-12-11,545000,2,2,1660,5581,1,0,0,3,8,1660,0,2005,0,98053,1670,4871
18771,2015-01-28,315000,4,3,2780,3969,2,0,0,3,7,2780,0,2005,0,98042,2260,4160
18772,2015-03-12,375000,3,3,1280,1730,2,0,0,3,8,1090,190,2005,0,98177,1280,2121
18773,2015-02-16,425000,2,2,830,1241,2,0,0,3,7,830,0,2005,0,98119,1610,2666
18774,2014-09-19,637000,4,4,4083,68377,2,0,0,3,10,4083,0,2005,0,98001,2430,41382
18775,2015-02-27,403000,3,3,1502,1400,3,0,0,3,7,1502,0,2005,0,98115,1377,1466
18776,2014-09-03,410000,3,3,3040,6054,2,0,0,3,9,3040,0,2005,0,98042,2650,6054
18777,2015-01-28,358500,2,2,1400,865,2,0,0,3,8,1110,290,2005,0,98029,1380,1107
18778,2014-10-15,473000,3,3,1380,1081,3,0,0,3,8,1380,0,2005,0,98107,1390,1140
18779,2014-08-11,720000,5,3,2860,5379,2,0,0,3,9,2860,0,2005,0,98052,2980,6018
18780,2015-01-14,559950,5,4,2450,8193,2,0,0,3,9,2450,0,2005,0,98028,2310,8193
18781,2015-02-17,1600000,4,4,3890,3600,2,0,0,3,9,2860,1030,2005,0,98112,2460,6050
18782,2014-10-17,309000,3,3,1990,3614,2,0,0,3,7,1990,0,2005,0,98038,1980,3800
18783,2014-11-30,1000000,3,2,3040,52302,1,0,0,3,9,3040,0,2005,0,98072,2070,38600
18784,2015-05-01,250000,2,2,1350,4023,1,0,0,3,7,1350,0,2005,0,98038,1370,3570
18785,2014-07-28,507000,4,2,1490,956,2,0,0,3,7,1020,470,2005,0,98122,1510,1350
18786,2015-03-10,425000,3,3,1480,1386,3,0,0,3,8,1480,0,2005,0,98029,1470,1593
18787,2014-07-29,512000,4,3,2600,4506,2,0,0,3,9,2600,0,2005,0,98056,2470,6041
18788,2014-10-11,3635000,5,6,5490,19897,2,0,0,3,12,5490,0,2005,0,98039,2910,17600
18789,2015-02-20,708000,4,3,3090,5600,2,0,0,3,9,3090,0,2005,0,98075,3080,5788
18790,2015-04-09,370000,4,3,2490,5706,2,0,0,3,9,2490,0,2005,0,98042,2650,5880
18791,2014-06-04,539000,3,3,1710,2300,2,0,0,3,8,1570,140,2005,0,98052,2120,2856
18792,2014-07-29,504975,2,3,1900,4871,2,0,0,3,8,1900,0,2005,0,98053,1640,4780
18793,2014-08-13,518000,4,3,2560,5672,2,0,1,3,8,2560,0,2005,0,98056,2190,6788
18794,2014-05-24,820000,4,3,3670,7000,2,0,0,3,10,3670,0,2005,0,98075,3680,7437
18795,2014-05-16,377500,3,2,1410,1377,2,0,0,3,7,1290,120,2005,0,98027,1445,1370
18796,2014-12-22,274000,3,3,1830,2517,2,0,0,3,8,1830,0,2005,0,98055,1610,2762
18797,2015-01-09,480000,6,5,3028,18055,2,0,0,3,7,3028,0,2005,0,98030,1400,34575
18798,2014-11-19,375000,3,3,1600,2042,2,0,0,3,8,1600,0,2005,0,98027,1445,1370
18799,2015-05-11,386180,2,2,960,1829,2,0,0,3,7,960,0,2005,0,98122,1470,1829
18800,2015-05-04,575000,5,3,3070,7200,2,0,0,3,8,3070,0,2005,0,98059,2590,7200
18801,2014-09-03,522500,2,2,1430,1210,2,0,0,3,8,1340,90,2005,0,98115,1430,1016
